open,high,low,close,volume,symbol,timestamp_berlin,timestamp_et
564.03,564.21,563.96,564.21,40.0,QQQ,2025-08-22 11:25:00+02:00,2025-08-22 05:25:00-04:00
564.18,564.29,564.18,564.2,35.0,QQQ,2025-08-22 11:30:00+02:00,2025-08-22 05:30:00-04:00
564.1,564.1,563.89,564.01,61.0,QQQ,2025-08-22 11:35:00+02:00,2025-08-22 05:35:00-04:00
564.04,564.17,564.04,564.08,74.0,QQQ,2025-08-22 11:40:00+02:00,2025-08-22 05:40:00-04:00
564.12,564.23,564.1,564.23,34.0,QQQ,2025-08-22 11:45:00+02:00,2025-08-22 05:45:00-04:00
564.15,564.27,564.15,564.22,55.0,QQQ,2025-08-22 11:50:00+02:00,2025-08-22 05:50:00-04:00
564.31,564.42,564.26,564.37,81.0,QQQ,2025-08-22 11:55:00+02:00,2025-08-22 05:55:00-04:00
564.36,564.59,564.36,564.56,157.0,QQQ,2025-08-22 12:00:00+02:00,2025-08-22 06:00:00-04:00
564.56,564.75,564.56,564.75,122.0,QQQ,2025-08-22 12:05:00+02:00,2025-08-22 06:05:00-04:00
564.77,564.9,564.68,564.76,77.0,QQQ,2025-08-22 12:10:00+02:00,2025-08-22 06:10:00-04:00
564.76,564.76,564.47,564.47,81.0,QQQ,2025-08-22 12:15:00+02:00,2025-08-22 06:15:00-04:00
564.51,564.54,564.47,564.49,40.0,QQQ,2025-08-22 12:20:00+02:00,2025-08-22 06:20:00-04:00
564.59,564.77,564.59,564.75,96.0,QQQ,2025-08-22 12:25:00+02:00,2025-08-22 06:25:00-04:00
564.75,564.91,564.73,564.73,52.0,QQQ,2025-08-22 12:30:00+02:00,2025-08-22 06:30:00-04:00
564.74,564.74,564.73,564.73,7.0,QQQ,2025-08-22 12:35:00+02:00,2025-08-22 06:35:00-04:00
564.7,564.79,564.65,564.79,40.0,QQQ,2025-08-22 12:40:00+02:00,2025-08-22 06:40:00-04:00
564.65,564.73,564.6,564.68,539.0,QQQ,2025-08-22 12:45:00+02:00,2025-08-22 06:45:00-04:00
564.56,564.66,564.56,564.64,307.0,QQQ,2025-08-22 12:50:00+02:00,2025-08-22 06:50:00-04:00
564.66,564.7,564.61,564.64,50.0,QQQ,2025-08-22 12:55:00+02:00,2025-08-22 06:55:00-04:00
564.66,564.9,564.63,564.77,438.0,QQQ,2025-08-22 13:00:00+02:00,2025-08-22 07:00:00-04:00
564.76,565.0,564.76,564.96,428.0,QQQ,2025-08-22 13:05:00+02:00,2025-08-22 07:05:00-04:00
564.93,564.93,564.46,564.5,231.0,QQQ,2025-08-22 13:10:00+02:00,2025-08-22 07:10:00-04:00
564.5,564.6,564.36,564.43,408.0,QQQ,2025-08-22 13:15:00+02:00,2025-08-22 07:15:00-04:00
564.46,564.5,564.4,564.47,68.0,QQQ,2025-08-22 13:20:00+02:00,2025-08-22 07:20:00-04:00
564.45,564.48,564.38,564.41,161.0,QQQ,2025-08-22 13:25:00+02:00,2025-08-22 07:25:00-04:00
564.44,564.52,564.24,564.41,715.0,QQQ,2025-08-22 13:30:00+02:00,2025-08-22 07:30:00-04:00
564.31,564.35,564.2,564.25,254.0,QQQ,2025-08-22 13:35:00+02:00,2025-08-22 07:35:00-04:00
564.28,564.28,564.13,564.25,316.0,QQQ,2025-08-22 13:40:00+02:00,2025-08-22 07:40:00-04:00
564.3,564.45,564.29,564.45,37.0,QQQ,2025-08-22 13:45:00+02:00,2025-08-22 07:45:00-04:00
564.5,564.5,564.45,564.48,30.0,QQQ,2025-08-22 13:50:00+02:00,2025-08-22 07:50:00-04:00
564.44,564.46,564.27,564.33,475.0,QQQ,2025-08-22 13:55:00+02:00,2025-08-22 07:55:00-04:00
564.72,564.99,560.45,564.54,2334.0,QQQ,2025-08-22 14:00:00+02:00,2025-08-22 08:00:00-04:00
564.56,564.56,564.42,564.5,45.0,QQQ,2025-08-22 14:05:00+02:00,2025-08-22 08:05:00-04:00
564.44,564.56,564.26,564.33,585.0,QQQ,2025-08-22 14:10:00+02:00,2025-08-22 08:10:00-04:00
564.4,564.77,564.4,564.74,510.0,QQQ,2025-08-22 14:15:00+02:00,2025-08-22 08:15:00-04:00
564.75,564.85,564.66,564.66,395.0,QQQ,2025-08-22 14:20:00+02:00,2025-08-22 08:20:00-04:00
564.68,564.91,564.65,564.82,497.0,QQQ,2025-08-22 14:25:00+02:00,2025-08-22 08:25:00-04:00
564.83,564.85,564.48,564.5,555.0,QQQ,2025-08-22 14:30:00+02:00,2025-08-22 08:30:00-04:00
564.48,564.52,564.2,564.52,427.0,QQQ,2025-08-22 14:35:00+02:00,2025-08-22 08:35:00-04:00
564.5,564.51,564.33,564.48,242.0,QQQ,2025-08-22 14:40:00+02:00,2025-08-22 08:40:00-04:00
564.52,564.6,564.28,564.28,306.0,QQQ,2025-08-22 14:45:00+02:00,2025-08-22 08:45:00-04:00
564.26,564.45,564.24,564.25,607.0,QQQ,2025-08-22 14:50:00+02:00,2025-08-22 08:50:00-04:00
564.3,564.32,564.1,564.14,711.0,QQQ,2025-08-22 14:55:00+02:00,2025-08-22 08:55:00-04:00
564.16,564.4,564.06,564.4,430.0,QQQ,2025-08-22 15:00:00+02:00,2025-08-22 09:00:00-04:00
564.4,564.64,564.38,564.46,750.0,QQQ,2025-08-22 15:05:00+02:00,2025-08-22 09:05:00-04:00
