open,high,low,close,volume,symbol,timestamp_berlin,timestamp_et
671.59,671.68,671.09,671.24,461.0,SPY,2025-11-07 10:25:00+01:00,2025-11-07 04:25:00-05:00
671.18,671.34,670.96,671.11,531.0,SPY,2025-11-07 10:30:00+01:00,2025-11-07 04:30:00-05:00
671.0,671.09,670.85,670.85,145.0,SPY,2025-11-07 10:35:00+01:00,2025-11-07 04:35:00-05:00
670.83,670.94,670.6,670.72,292.0,SPY,2025-11-07 10:40:00+01:00,2025-11-07 04:40:00-05:00
670.79,671.08,670.7,670.74,389.0,SPY,2025-11-07 10:45:00+01:00,2025-11-07 04:45:00-05:00
670.7,670.8,670.46,670.58,126.0,SPY,2025-11-07 10:50:00+01:00,2025-11-07 04:50:00-05:00
670.69,670.85,670.62,670.69,112.0,SPY,2025-11-07 10:55:00+01:00,2025-11-07 04:55:00-05:00
670.75,671.12,670.48,671.12,74.0,SPY,2025-11-07 11:00:00+01:00,2025-11-07 05:00:00-05:00
670.97,671.17,670.83,670.87,80.0,SPY,2025-11-07 11:05:00+01:00,2025-11-07 05:05:00-05:00
670.76,670.76,670.0,670.0,158.0,SPY,2025-11-07 11:10:00+01:00,2025-11-07 05:10:00-05:00
669.94,670.03,669.51,669.53,604.0,SPY,2025-11-07 11:15:00+01:00,2025-11-07 05:15:00-05:00
669.59,669.88,669.35,669.41,210.0,SPY,2025-11-07 11:20:00+01:00,2025-11-07 05:20:00-05:00
669.56,669.94,669.53,669.87,1102.0,SPY,2025-11-07 11:25:00+01:00,2025-11-07 05:25:00-05:00
669.99,670.16,669.91,670.12,108.0,SPY,2025-11-07 11:30:00+01:00,2025-11-07 05:30:00-05:00
670.12,670.43,669.92,670.31,206.0,SPY,2025-11-07 11:35:00+01:00,2025-11-07 05:35:00-05:00
670.27,670.28,670.0,670.07,129.0,SPY,2025-11-07 11:40:00+01:00,2025-11-07 05:40:00-05:00
670.01,670.17,669.78,669.89,131.0,SPY,2025-11-07 11:45:00+01:00,2025-11-07 05:45:00-05:00
669.94,670.17,669.84,670.16,112.0,SPY,2025-11-07 11:50:00+01:00,2025-11-07 05:50:00-05:00
