threshold_label,min_entry_abs_ret_slot_percentile,futures_symbol,event_day_bucket,entry_window_minutes,stop_units,time_stop_hours,trade_count,win_rate,median_r,mean_r,total_r,profit_factor,target_rate,stop_rate,time_stop_rate,median_hold_minutes,median_entry_abs_return,median_entry_abs_ret_slot_percentile,median_event_to_entry_minutes,median_anchor_delay_minutes,median_risk_distance_abs_return,median_reward_to_target_r,median_max_adverse_units,median_max_favorable_units,weekend_trade_share
all,0.0,CL,weekend,30,1.0,24,757,0.6605019815059445,1.0,0.30264843146544007,229.10486261933812,2.048482633137048,0.5508586525759577,0.26420079260237783,0.18494055482166447,180.0,0.007776261937244122,0.9473684210526315,1842.0,1812.0,0.007776261937244109,1.0,0.46666666666669615,1.0,1.0
all,0.0,CL,weekend,60,0.75,12,757,0.582562747688243,0.2074074074074021,0.2222647347410116,168.2544041989458,1.5677271770789445,0.4200792602377807,0.3857331571994716,0.19418758256274768,125.0,0.008182190099550013,0.9122807017543859,1872.0,1812.0,0.006136642574662572,1.3333333333333333,0.49099099099098636,0.7263157894736797,1.0
all,0.0,CL,weekend,60,0.75,24,757,0.5482166446499339,0.3992869875222823,0.2031547868954213,153.78817367983393,1.4715548590682277,0.4332892998678996,0.42668428005284015,0.14002642007926025,125.0,0.008182190099550013,0.9122807017543859,1872.0,1812.0,0.006136642574662572,1.3333333333333333,0.5806451612903403,0.7980769230769303,1.0
all,0.0,CL,weekend,60,1.0,12,757,0.6340819022457067,0.4278074866310135,0.16351315142863626,123.77945563147766,1.486328216680675,0.4583883751651255,0.31968295904887717,0.22192866578599735,130.0,0.008182190099550013,0.9122807017543859,1872.0,1812.0,0.008182190099550096,1.0,0.49099099099098636,0.8225806451612696,1.0
all,0.0,CL,weekend,60,1.0,24,757,0.5997357992073976,0.6354625550660795,0.15395674412961596,116.54525530611929,1.4127053743223401,0.4848084544253633,0.34346103038309117,0.17173051519154559,130.0,0.008182190099550013,0.9122807017543859,1872.0,1812.0,0.008182190099550096,1.0,0.5806451612903403,0.8928571428571392,1.0
all,0.0,CL,weekend,90,0.75,12,744,0.521505376344086,0.08523592085235937,0.07052436084275558,52.47012446701015,1.1549677487283085,0.3481182795698925,0.43951612903225806,0.21236559139784947,120.0,0.006894610946953872,0.7719298245614035,1905.5,1815.5,0.005170958210215377,1.3333333333333333,0.4761904761904311,0.7193932827735646,1.0
all,0.0,CL,weekend,90,0.75,24,744,0.4986559139784946,-0.9635854341736707,0.05914149358127057,44.001271224465306,1.118081152717291,0.36155913978494625,0.4879032258064516,0.15053763440860216,120.0,0.006894610946953872,0.7719298245614035,1905.5,1815.5,0.005170958210215377,1.3333333333333333,0.722689075630253,0.8110091743119265,1.0
all,0.0,CL,weekend,90,1.0,12,744,0.635752688172043,0.5136363636363609,0.18728685547094462,139.3414204703828,1.5831363184772946,0.46236559139784944,0.30376344086021506,0.23387096774193547,142.5,0.006894610946953872,0.7719298245614035,1905.5,1815.5,0.006894610946953836,1.0,0.4761904761904311,0.864197530864181,1.0
all,0.0,CL,weekend,90,1.0,24,744,0.6263440860215054,0.7317073170731719,0.18130084167248495,134.8878262043288,1.4948377318020964,0.489247311827957,0.3185483870967742,0.1922043010752688,142.5,0.006894610946953872,0.7719298245614035,1905.5,1815.5,0.006894610946953836,1.0,0.722689075630253,1.0,1.0
all,0.0,MES,weekday,30,0.75,12,627,0.4688995215311005,-0.9670033670033666,0.09720778796034762,60.94928305113796,1.1909978119925884,0.44976076555023925,0.4960127591706539,0.05422647527910686,195.0,0.002357063226628542,0.9384615384615385,412.0,382.0,0.0017677974199713548,1.3333333333333333,0.7440476190476412,0.9591836734694257,0.0
all,0.0,MES,weekday,30,0.75,24,626,0.4696485623003195,-0.9999999999995789,0.10064902097413786,63.0062871298103,1.197990028113177,0.4504792332268371,0.5063897763578274,0.04313099041533546,195.0,0.002373993206393643,0.9384615384615385,412.5,382.5,0.001780494904795188,1.3333333333333333,0.7511520737327113,0.9591836734694257,0.0
all,0.0,MES,weekday,30,1.0,12,627,0.5231259968102073,0.4599303135888669,0.059774799908419156,37.47879954257881,1.1341150898392791,0.4960127591706539,0.4258373205741627,0.07814992025518341,200.0,0.002357063226628542,0.9384615384615385,412.0,382.0,0.002357063226628473,1.0,0.7440476190476412,1.0042194092826966,0.0
all,0.0,MES,weekday,30,1.0,24,626,0.5271565495207667,1.0,0.07118538128979332,44.562048687410616,1.161716472061383,0.5047923322683706,0.42971246006389774,0.06549520766773163,200.0,0.002373993206393643,0.9384615384615385,412.5,382.5,0.002373993206393584,1.0,0.7750829187396129,1.0042194092826966,0.0
all,0.0,MES,weekday,60,0.75,12,623,0.5248796147672552,0.8105263157894642,0.2258975116549818,140.73414976105366,1.5006193514331658,0.49919743178170145,0.44141252006420545,0.0593900481540931,180.0,0.00259956994768773,0.9076923076923077,444.0,384.0,0.0019496774607657555,1.3333333333333333,0.6455026455026646,1.0029069767441834,0.0
all,0.0,MES,weekday,60,0.75,24,622,0.5241157556270096,1.3333333333333333,0.23371878922656844,145.37308689892558,1.5178886041263409,0.5048231511254019,0.4405144694533762,0.05466237942122187,180.0,0.00259956994768773,0.9076923076923077,444.0,384.0,0.0019496774607657555,1.3333333333333333,0.6488382792731323,1.0029069767441834,0.0
all,0.0,MES,weekday,60,1.0,12,623,0.5858747993579454,1.0,0.18329760145660315,114.19440570746376,1.476448272745438,0.5569823434991974,0.3723916532905297,0.07062600321027288,180.0,0.00259956994768773,0.9076923076923077,444.0,384.0,0.002599569947687674,1.0,0.6455026455026646,1.0156250000000453,0.0
all,0.0,MES,weekday,60,1.0,24,622,0.5884244372990354,1.0,0.1937039481190349,120.4838557300397,1.5078978201641056,0.5659163987138264,0.37138263665594856,0.06270096463022508,180.0,0.00259956994768773,0.9076923076923077,444.0,384.0,0.002599569947687674,1.0,0.6488382792731323,1.0222222222221997,0.0
all,0.0,MES,weekday,90,0.75,12,622,0.5369774919614148,1.3333333333333333,0.23780286874519,147.91338435950817,1.5305875466863141,0.5048231511254019,0.43569131832797425,0.0594855305466238,150.0,0.0025557881038457686,0.883300916921367,473.5,383.5,0.001916841077884283,1.3333333333333333,0.6105006105005547,1.0032894736842075,0.0
all,0.0,MES,weekday,90,0.75,24,621,0.5362318840579711,1.3333333333333333,0.25017548754540003,155.35897776569342,1.5598879154950964,0.5104669887278583,0.4363929146537842,0.05314009661835749,150.0,0.0025572405590247316,0.8852459016393442,474.0,384.0,0.0019179304192685407,1.3333333333333333,0.6111111111109707,1.0032894736842075,0.0
all,0.0,MES,weekday,90,1.0,12,622,0.5819935691318328,1.0,0.16210047991046508,100.82649850430928,1.4078937355178438,0.5498392282958199,0.38263665594855306,0.06752411575562701,150.0,0.0025557881038457686,0.883300916921367,473.5,383.5,0.0025557881038457105,1.0,0.6105006105005547,1.0138189036493994,0.0
all,0.0,MES,weekday,90,1.0,24,621,0.5845410628019324,1.0,0.17506339396964166,108.71436765514747,1.445480190195966,0.5555555555555556,0.38164251207729466,0.06280193236714976,150.0,0.0025572405590247316,0.8852459016393442,474.0,384.0,0.0025572405590247207,1.0,0.6111111111109707,1.0198511166252917,0.0
all,0.0,MES,weekend,30,0.75,12,757,0.5019815059445178,0.12544802867380545,0.1991730944131177,150.7740324707301,1.467483659044918,0.4583883751651255,0.39762219286657857,0.14398943196829592,295.0,0.004183594870942775,0.9830508474576272,1842.0,1812.0,0.0031376961532071502,1.3333333333333333,0.5897435897431936,0.9304347826086939,1.0
all,0.0,MES,weekend,30,0.75,24,757,0.5151915455746368,0.3620071684587865,0.20195948132718478,152.88332736467888,1.4612549674129742,0.4583883751651255,0.42932628797886396,0.11228533685601057,295.0,0.004183594870942775,0.9830508474576272,1842.0,1812.0,0.0031376961532071502,1.3333333333333333,0.5999999999999536,0.9304347826086939,1.0
all,0.0,MES,weekend,30,1.0,12,757,0.5151915455746368,0.09408602150535408,0.08788619199448396,66.52984733982436,1.2229234226639094,0.4715984147952444,0.3513870541611625,0.17701453104359313,295.0,0.004183594870942775,0.9830508474576272,1842.0,1812.0,0.004183594870942867,1.0,0.5897435897431936,0.9530026109660413,1.0
all,0.0,MES,weekend,30,1.0,24,757,0.5429326287978864,0.42072630646590037,0.10294568200036869,77.9298812742791,1.2629430544018059,0.4715984147952444,0.36459709379128136,0.16380449141347425,295.0,0.004183594870942775,0.9830508474576272,1842.0,1812.0,0.004183594870942867,1.0,0.5999999999999536,0.9530026109660413,1.0
all,0.0,MES,weekend,60,0.75,12,757,0.4623513870541612,-0.07311399135926483,0.09104345500195894,68.91989543648292,1.1931388542867423,0.40554821664464996,0.45046235138705415,0.14398943196829592,285.0,0.004502192435730246,0.9830508474576272,1872.0,1812.0,0.0033766443267976326,1.3333333333333333,0.6568047337278416,0.8467153284671273,1.0
all,0.0,MES,weekend,60,0.75,24,757,0.4623513870541612,-0.05455537370431026,0.09412900489801271,71.25565670779562,1.1956697235977762,0.40554821664464996,0.45046235138705415,0.14398943196829592,285.0,0.004502192435730246,0.9830508474576272,1872.0,1812.0,0.0033766443267976326,1.3333333333333333,0.6761904761904892,0.8467153284671273,1.0
all,0.0,MES,weekend,60,1.0,12,757,0.5310435931307794,0.40795631825272993,0.10713690953686335,81.10264051940555,1.2794540498857565,0.47424042272126815,0.34478203434610305,0.1809775429326288,290.0,0.004502192435730246,0.9830508474576272,1872.0,1812.0,0.004502192435730176,1.0,0.6568047337278416,0.96095444685465,1.0
all,0.0,MES,weekend,60,1.0,24,757,0.5455746367239102,0.5522620904836204,0.1244915625039354,94.2401128154791,1.330512614904303,0.47424042272126815,0.34478203434610305,0.1809775429326288,290.0,0.004502192435730246,0.9830508474576272,1872.0,1812.0,0.004502192435730176,1.0,0.6761904761904892,0.96095444685465,1.0
all,0.0,MES,weekend,90,0.75,12,757,0.4914134742404227,-0.1132719208461334,0.09422805375596008,71.33063669326178,1.1995846926042706,0.4081902245706737,0.4478203434610304,0.14398943196829592,240.0,0.004267550484682303,0.9491525423728814,1902.0,1812.0,0.0032006628635116753,1.3333333333333333,0.6452830188679085,0.8609271523178559,1.0
all,0.0,MES,weekend,90,0.75,24,757,0.4914134742404227,-0.2266288951841463,0.1084126430591558,82.06837079578094,1.2246292962475906,0.4081902245706737,0.4610303830911493,0.130779392338177,240.0,0.004267550484682303,0.9491525423728814,1902.0,1812.0,0.0032006628635116753,1.3333333333333333,0.7081081081080904,0.8609271523178559,1.0
all,0.0,MES,weekend,90,1.0,12,757,0.5561426684280053,0.086161879895544,0.10025283147433564,75.89139342607209,1.2575618533708663,0.47291941875825627,0.34610303830911493,0.1809775429326288,250.0,0.004267550484682303,0.9491525423728814,1902.0,1812.0,0.004267550484682234,1.0,0.6452830188679085,0.9559902200488846,1.0
all,0.0,MES,weekend,90,1.0,24,757,0.570673712021136,0.44125326370756474,0.12540088357101623,94.92846886325928,1.3269937379869183,0.47291941875825627,0.34610303830911493,0.1809775429326288,250.0,0.004267550484682303,0.9491525423728814,1902.0,1812.0,0.004267550484682234,1.0,0.7081081081080904,0.9559902200488846,1.0
all,0.0,MNQ,weekday,30,0.75,12,627,0.4704944178628389,-0.9999999999996555,0.11070632038216803,69.41286287961935,1.2153840019591344,0.46730462519936206,0.5055821371610846,0.02711323763955343,180.0,0.002986634809228672,0.9538461538461539,412.0,382.0,0.002239976106921558,1.3333333333333333,0.7540650406504201,1.0068376068376201,0.0
all,0.0,MNQ,weekday,30,0.75,24,626,0.4776357827476038,-0.9999999999996555,0.1159662148688501,72.59485050790016,1.227064136087556,0.4680511182108626,0.5047923322683706,0.027156549520766772,182.5,0.002986634809228672,0.9538461538461539,412.5,382.5,0.002239976106921558,1.3333333333333333,0.7538441145281001,1.0068376068376201,0.0
all,0.0,MNQ,weekday,30,1.0,12,627,0.583732057416268,1.0,0.19181481921700905,120.26789164906467,1.4918973445455395,0.580542264752791,0.3748006379585327,0.044657097288676235,210.0,0.002986634809228672,0.9538461538461539,412.0,382.0,0.0029866348092287436,1.0,0.7558139534884658,1.030769230769202,0.0
all,0.0,MNQ,weekday,30,1.0,24,626,0.5910543130990416,1.0,0.19748025868643898,123.6226419377108,1.5116691940916342,0.5814696485623003,0.3738019169329074,0.04472843450479233,210.0,0.002986634809228672,0.9538461538461539,412.5,382.5,0.0029866348092287436,1.0,0.7547185709471229,1.030769230769202,0.0
all,0.0,MNQ,weekday,60,0.75,12,627,0.5821371610845295,1.3333333333333333,0.3672526122409217,230.2673878750579,1.9147643407957646,0.5757575757575758,0.3939393939393939,0.030303030303030304,170.0,0.0031193284936480437,0.8813559322033898,442.0,382.0,0.0023394963702360635,1.3333333333333333,0.499999999999884,1.0328947368420733,0.0
all,0.0,MNQ,weekday,60,0.75,24,626,0.5894568690095847,1.3333333333333333,0.373044551512318,233.52588924671107,1.935847917209005,0.5766773162939297,0.3929712460063898,0.03035143769968051,170.0,0.0031193284936480437,0.883300916921367,442.5,382.5,0.0023394963702360635,1.3333333333333333,0.499999999999884,1.0344268204758342,0.0
all,0.0,MNQ,weekday,60,1.0,12,627,0.6682615629984051,1.0,0.35473206829419923,222.41700682046292,2.159149133568899,0.6586921850079744,0.2934609250398724,0.04784688995215311,180.0,0.0031193284936480437,0.8813559322033898,442.0,382.0,0.0031193284936480844,1.0,0.499999999999884,1.058355437665758,0.0
all,0.0,MNQ,weekday,60,1.0,24,626,0.6805111821086262,1.0,0.36379346967574083,227.73471201701375,2.202475611346635,0.6629392971246006,0.29233226837060705,0.04472843450479233,180.0,0.0031193284936480437,0.883300916921367,442.5,382.5,0.0031193284936480844,1.0,0.499999999999884,1.060308515014389,0.0
all,0.0,MNQ,weekday,90,0.75,12,627,0.6028708133971292,1.3333333333333333,0.4034159936203496,252.9418279999592,2.044431031075447,0.5901116427432217,0.3700159489633174,0.03987240829346093,150.0,0.0033160099286380085,0.8983050847457628,472.0,382.0,0.0024870074464784894,1.3333333333333333,0.4502369668246093,1.0405405405405033,0.0
all,0.0,MNQ,weekday,90,0.75,24,626,0.6006389776357828,1.3333333333333333,0.41166333276476924,257.70124631074555,2.078754223684944,0.5910543130990416,0.36900958466453676,0.039936102236421724,150.0,0.0033160099286380085,0.8983050847457628,472.5,382.5,0.0024870074464784894,1.3333333333333333,0.4497561645717273,1.0405405405405033,0.0
all,0.0,MNQ,weekday,90,1.0,12,627,0.6794258373205742,1.0,0.36468057680118277,228.65472165434159,2.215496509077488,0.6570972886762361,0.28548644338118023,0.05741626794258373,150.0,0.0033160099286380085,0.8983050847457628,472.0,382.0,0.003316009928637986,1.0,0.4502369668246093,1.0608899297423853,0.0
all,0.0,MNQ,weekday,90,1.0,24,626,0.6821086261980831,1.0,0.37902842686429883,237.27179521705108,2.287894101297776,0.6677316293929713,0.28434504792332266,0.04792332268370607,150.0,0.0033160099286380085,0.8983050847457628,472.5,382.5,0.003316009928637986,1.0,0.4497561645717273,1.0608899297423853,0.0
all,0.0,MNQ,weekend,30,0.75,12,757,0.5151915455746368,1.3333333333333333,0.24486635429279385,185.36383019964495,1.5539264638076442,0.5151915455746368,0.42800528401585203,0.05680317040951123,210.0,0.005977267307845091,0.9830508474576272,1842.0,1812.0,0.004482950480883862,1.3333333333333333,0.6399506781750991,1.0197287299630118,1.0
all,0.0,MNQ,weekend,30,0.75,24,757,0.5548216644649934,1.3333333333333333,0.26295589666244434,199.05761377347037,1.6047861838134383,0.5151915455746368,0.42800528401585203,0.05680317040951123,210.0,0.005977267307845091,0.9830508474576272,1842.0,1812.0,0.004482950480883862,1.3333333333333333,0.6399506781750991,1.0197287299630118,1.0
all,0.0,MNQ,weekend,30,1.0,12,757,0.678996036988111,1.0,0.3922521661311199,296.93488976125775,2.4411806618665413,0.6618229854689565,0.24570673712021135,0.09247027741083223,210.0,0.005977267307845091,0.9830508474576272,1842.0,1812.0,0.005977267307845149,1.0,0.6399506781750991,1.032812500000006,1.0
all,0.0,MNQ,weekend,30,1.0,24,757,0.7186261558784677,1.0,0.42283276247649576,320.0844011947073,2.599928527216712,0.678996036988111,0.24570673712021135,0.07529722589167767,210.0,0.005977267307845091,0.9830508474576272,1842.0,1812.0,0.005977267307845149,1.0,0.6399506781750991,1.0435097897026848,1.0
all,0.0,MNQ,weekend,60,0.75,12,757,0.5772787318361955,1.3333333333333333,0.39322927552594733,297.6745615731421,2.0445010800402903,0.5772787318361955,0.36591809775429324,0.05680317040951123,180.0,0.0055414620103990675,1.0,1872.0,1812.0,0.00415609650779933,1.3333333333333333,0.45357142857147004,1.0233463035019692,1.0
all,0.0,MNQ,weekend,60,0.75,24,757,0.6169088507265522,1.3333333333333333,0.40963356173008275,310.09260622967264,2.1034943855099377,0.5772787318361955,0.36591809775429324,0.05680317040951123,180.0,0.0055414620103990675,1.0,1872.0,1812.0,0.00415609650779933,1.3333333333333333,0.45357142857147004,1.0233463035019692,1.0
all,0.0,MNQ,weekend,60,1.0,12,757,0.6420079260237781,1.0,0.32906419098632317,249.10159257664662,2.107718239863915,0.6248348745046235,0.27344782034346105,0.10171730515191546,180.0,0.0055414620103990675,1.0,1872.0,1812.0,0.0055414620103991065,1.0,0.45357142857147004,1.0443458980044364,1.0
all,0.0,MNQ,weekend,60,1.0,24,757,0.6816380449141347,1.0,0.3552595462750038,268.93147653017786,2.2038370963878022,0.6420079260237781,0.27344782034346105,0.0845442536327609,180.0,0.0055414620103990675,1.0,1872.0,1812.0,0.0055414620103991065,1.0,0.45357142857147004,1.0443458980044364,1.0
all,0.0,MNQ,weekend,90,0.75,12,757,0.5455746367239102,1.3333333333333333,0.26471421305876214,200.38865928548293,1.6115088711068835,0.5191545574636723,0.40554821664464996,0.07529722589167767,150.0,0.005977267307845091,0.9322033898305084,1902.0,1812.0,0.004482950480883862,1.3333333333333333,0.5777777777777922,1.0152963671128132,1.0
all,0.0,MNQ,weekend,90,0.75,24,757,0.5587846763540291,1.3333333333333333,0.2889970207350444,218.7707446964286,1.6804521015827498,0.5191545574636723,0.40554821664464996,0.07529722589167767,150.0,0.005977267307845091,0.9322033898305084,1902.0,1812.0,0.004482950480883862,1.3333333333333333,0.5777777777777922,1.0152963671128132,1.0
all,0.0,MNQ,weekend,90,1.0,12,757,0.6869220607661823,1.0,0.38628775918051156,292.41983369964726,2.465434313023348,0.6433289299867899,0.22589167767503301,0.130779392338177,150.0,0.005977267307845091,0.9322033898305084,1902.0,1812.0,0.005977267307845149,1.0,0.5777777777777922,1.0503355704698008,1.0
all,0.0,MNQ,weekend,90,1.0,24,757,0.7001321003963011,1.0,0.4212357309326807,318.8754483160393,2.64935387130811,0.6605019815059445,0.22589167767503301,0.11360634081902246,150.0,0.005977267307845091,0.9322033898305084,1902.0,1812.0,0.005977267307845149,1.0,0.5777777777777922,1.0608899297423853,1.0
p80,0.8,CL,weekday,30,0.75,12,360,0.49166666666666664,-0.010582010582000916,0.13857747324403977,49.88789036785432,1.3025311024854502,0.4305555555555556,0.45,0.11944444444444445,190.0,0.009153993798907467,0.9508196721311475,430.5,400.5,0.00686549534918062,1.3333333333333333,0.5555555555555446,0.7868852459016465,0.0
p80,0.8,CL,weekday,30,0.75,24,360,0.4861111111111111,-0.05797101449275601,0.13430746144782887,48.350686121218395,1.2870618977040316,0.44166666666666665,0.45,0.10833333333333334,190.0,0.009153993798907467,0.9508196721311475,430.5,400.5,0.00686549534918062,1.3333333333333333,0.5839996668332492,0.8297229353872502,0.0
p80,0.8,CL,weekday,30,1.0,12,360,0.575,0.4841915085817645,0.16815480292055288,60.53572905139903,1.4935615828982158,0.4861111111111111,0.325,0.18888888888888888,207.5,0.009153993798907467,0.9508196721311475,430.5,400.5,0.009153993798907493,1.0,0.5555555555555446,0.969354646308001,0.0
p80,0.8,CL,weekday,30,1.0,24,360,0.5833333333333334,1.0,0.17400925928170335,62.643333341413204,1.4907758797999908,0.5027777777777778,0.33611111111111114,0.16111111111111112,207.5,0.009153993798907467,0.9508196721311475,430.5,400.5,0.009153993798907493,1.0,0.5839996668332492,1.0,0.0
p80,0.8,CL,weekday,60,0.75,12,313,0.48881789137380194,-0.1141141141141128,0.028126201020775492,8.80350091950273,1.0613903384443306,0.33226837060702874,0.44089456869009586,0.2268370607028754,215.0,0.01112047177759068,0.9322033898305084,454.0,394.0,0.00834035383319297,1.3333333333333333,0.6310160427807507,0.7450980392156893,0.0
p80,0.8,CL,weekday,60,0.75,24,312,0.4583333333333333,-0.41165413533834705,0.017483100841861842,5.454727462660895,1.0348112459504315,0.34935897435897434,0.49038461538461536,0.16025641025641027,215.0,0.01112047177759068,0.9322033898305084,454.0,394.0,0.00834035383319297,1.3333333333333333,0.6799793956043968,0.8131868131868262,0.0
p80,0.8,CL,weekday,60,1.0,12,313,0.549520766773163,0.09743589743589613,0.04180244482725612,13.084165230931164,1.1124310182500299,0.3738019169329074,0.34824281150159747,0.2779552715654952,275.0,0.01112047177759068,0.9322033898305084,454.0,394.0,0.011120471777590627,1.0,0.6310160427807507,0.8373493975903635,0.0
p80,0.8,CL,weekday,60,1.0,24,312,0.5224358974358975,0.06756756756757017,0.014920236952518512,4.6551139291857755,1.0353290906190127,0.3942307692307692,0.3942307692307692,0.21153846153846154,275.0,0.01112047177759068,0.9322033898305084,454.0,394.0,0.011120471777590627,1.0,0.6799793956043968,0.8618421052631523,0.0
p80,0.8,CL,weekday,90,0.75,12,295,0.4745762711864407,-0.21960784313725543,-0.013363726119605653,-3.9422992052836676,0.9713336279974174,0.2847457627118644,0.4406779661016949,0.2745762711864407,220.0,0.01191683569979718,0.9122807017543859,479.0,389.0,0.00893762677484785,1.3333333333333333,0.6029411764705772,0.7560975609756094,0.0
p80,0.8,CL,weekday,90,0.75,24,294,0.4557823129251701,-0.9635854341736707,-0.02999477976775765,-8.818465251720749,0.9420387249138416,0.30612244897959184,0.4931972789115646,0.20068027210884354,220.0,0.0117445311779113,0.9122807017543859,479.5,389.5,0.008808398383433454,1.3333333333333333,0.7346153846153877,0.8353658536585391,0.0
p80,0.8,CL,weekday,90,1.0,12,295,0.5830508474576271,0.221311475409833,0.11620462107174777,34.28036321616559,1.362008678294217,0.376271186440678,0.29152542372881357,0.33220338983050846,245.0,0.01191683569979718,0.9122807017543859,479.0,389.0,0.011916835699797132,1.0,0.6029411764705772,0.8857142857142886,0.0
p80,0.8,CL,weekday,90,1.0,24,294,0.564625850340136,0.21135752688171805,0.0876986759006833,25.783410714800887,1.2285206809947014,0.41156462585034015,0.3333333333333333,0.25510204081632654,245.0,0.0117445311779113,0.9122807017543859,479.5,389.5,0.011744531177911272,1.0,0.7346153846153877,0.9167613636363647,0.0
p80,0.8,CL,weekend,30,0.75,12,487,0.49691991786447637,-0.010582010582000916,0.10033477663973124,48.863036223549116,1.2395178289721944,0.3531827515400411,0.40451745379876797,0.24229979466119098,210.0,0.012063227953411082,1.0,1826.0,1796.0,0.009047420965058284,1.3333333333333333,0.4476190476190417,0.7160087719298244,1.0
p80,0.8,CL,weekend,30,0.75,24,487,0.4784394250513347,-0.05797101449275601,0.08050641086774074,39.20662209258974,1.1769668444537047,0.3737166324435318,0.4127310061601643,0.2135523613963039,210.0,0.012063227953411082,1.0,1826.0,1796.0,0.009047420965058284,1.3333333333333333,0.5396825396825317,0.7346938775510162,1.0
p80,0.8,CL,weekend,30,1.0,12,487,0.6180698151950719,0.1563055062166956,0.19394124113768957,94.44938443405482,1.709365790827296,0.42505133470225875,0.24435318275154005,0.33059548254620125,305.0,0.012063227953411082,1.0,1826.0,1796.0,0.012063227953411044,1.0,0.4476190476190417,0.8170515097690938,1.0
p80,0.8,CL,weekend,30,1.0,24,487,0.6160164271047228,0.5975877192982441,0.20350074459823025,99.10486261933814,1.667323921010823,0.4455852156057495,0.2669404517453799,0.2874743326488706,305.0,0.012063227953411082,1.0,1826.0,1796.0,0.012063227953411044,1.0,0.5396825396825317,0.8965517241379276,1.0
p80,0.8,CL,weekend,60,0.75,12,418,0.6483253588516746,0.2074074074074021,0.2645639653882247,110.58773753227791,1.8682748813905379,0.35406698564593303,0.2942583732057416,0.35167464114832536,300.0,0.014319151865620272,0.9649122807017544,1857.0,1797.0,0.010739363899215265,1.3333333333333333,0.4019607843137254,0.7263157894736797,1.0
p80,0.8,CL,weekend,60,0.75,24,418,0.5861244019138756,0.3992869875222823,0.22995575840470353,96.12150701316608,1.611732471453521,0.37799043062200954,0.3684210526315789,0.2535885167464115,300.0,0.014319151865620272,0.9649122807017544,1857.0,1797.0,0.010739363899215265,1.3333333333333333,0.46153846153845574,0.7980769230769303,1.0
p80,0.8,CL,weekend,60,1.0,12,418,0.69377990430622,0.21153846153847283,0.1980369751949226,82.77945563147765,1.7845029328563182,0.37559808612440193,0.22248803827751196,0.4019138755980861,315.0,0.014319151865620272,0.9649122807017544,1857.0,1797.0,0.014319151865620354,1.0,0.4019607843137254,0.743589743589744,1.0
p80,0.8,CL,weekend,60,1.0,24,418,0.631578947368421,0.3529411764705913,0.18073027585196003,75.54525530611929,1.5663344719999048,0.423444976076555,0.26555023923444976,0.31100478468899523,315.0,0.014319151865620272,0.9649122807017544,1857.0,1797.0,0.014319151865620354,1.0,0.46153846153845574,0.8198806309506783,1.0
p80,0.8,CL,weekend,90,0.75,12,354,0.5706214689265536,0.09521734880538538,0.023926905274052973,8.470124467014752,1.0629340157159257,0.2062146892655367,0.3474576271186441,0.4463276836158192,280.0,0.019826864004468092,0.9824561403508771,1943.5,1853.5,0.014870148003351036,1.3333333333333333,0.31707317073170477,0.7168394985296378,1.0
p80,0.8,CL,weekend,90,0.75,24,354,0.5225988700564972,0.035874439461884934,3.591029575997547e-06,0.0012712244699031316,1.0000075382810782,0.2344632768361582,0.4491525423728814,0.3163841807909605,280.0,0.019826864004468092,0.9824561403508771,1943.5,1853.5,0.014870148003351036,1.3333333333333333,0.48430493273542746,0.7805045871559608,1.0
p80,0.8,CL,weekend,90,1.0,12,354,0.6779661016949152,0.14146341463414266,0.17893056630051637,63.34142047038279,1.772911516561818,0.3135593220338983,0.19491525423728814,0.4915254237288136,485.0,0.019826864004468092,0.9824561403508771,1943.5,1853.5,0.019826864004468047,1.0,0.31707317073170477,0.7499999999999951,1.0
p80,0.8,CL,weekend,90,1.0,24,354,0.6581920903954802,0.5731310942578559,0.16634979153765203,58.88782620432882,1.5094542525241794,0.3700564971751412,0.22598870056497175,0.403954802259887,485.0,0.019826864004468092,0.9824561403508771,1943.5,1853.5,0.019826864004468047,1.0,0.48430493273542746,0.820151679306608,1.0
p80,0.8,MES,weekday,30,0.75,12,449,0.5167037861915368,0.44864226682407526,0.20998355542208436,94.28261638451588,1.4641951957969557,0.48997772828507796,0.43429844097995546,0.0757238307349666,210.0,0.0034399449608806254,0.9692307692307692,424.0,394.0,0.002579958720660442,1.3333333333333333,0.6460674157302929,1.0042194092826966,0.0
p80,0.8,MES,weekday,30,0.75,24,449,0.5167037861915368,0.51633215269579,0.21233768477324766,95.3396204631882,1.4691227125523523,0.48997772828507796,0.44988864142538976,0.060133630289532294,210.0,0.0034399449608806254,0.9692307692307692,424.0,394.0,0.002579958720660442,1.3333333333333333,0.6460674157302929,1.0042194092826966,0.0
p80,0.8,MES,weekday,30,1.0,12,449,0.576837416481069,1.0,0.17255857359148957,77.47879954257881,1.4545476975162837,0.5389755011135857,0.3518930957683742,0.1091314031180401,215.0,0.0034399449608806254,0.9692307692307692,424.0,394.0,0.0034399449608805894,1.0,0.6460674157302929,1.008080808080824,0.0
p80,0.8,MES,weekday,30,1.0,24,449,0.5812917594654788,1.0,0.1861070126668388,83.56204868741062,1.4987092457921163,0.5501113585746102,0.3585746102449889,0.09131403118040089,215.0,0.0034399449608806254,0.9692307692307692,424.0,394.0,0.0034399449608805894,1.0,0.6460674157302929,1.0119047619047963,0.0
