strategy_name,family,horizon_hours,threshold_label,min_entry_abs_ret_60m_slot_percentile,timing_regime,topic_bucket,symbol,trade_count,win_rate,median_r,mean_r,total_r,profit_factor,median_entry_abs_return,median_entry_abs_ret_60m_slot_percentile,contained_within_0_5x_shock_rate_24h,contained_within_1_0x_shock_rate_24h,median_adverse_extension_units_24h,median_favorable_extension_units_24h,contained_within_0_5x_shock_rate_72h,contained_within_1_0x_shock_rate_72h,median_adverse_extension_units_72h,median_favorable_extension_units_72h,ranking_bucket
fade_debit_72h,debit_spread_proxy,72,p80,0.8,delayed,domestic_politics_attacks,SLV,76,0.2894736842105263,-1.0,-0.453962892991712,-34.50117986737011,0.3071614567302476,0.015053879310344853,0.9830508474576272,,,,,0.10526315789473684,0.3026315789473684,2.4317685112335017,1.1519607843137294,worst
fade_debit_72h,debit_spread_proxy,72,p90,0.9,delayed,domestic_politics_attacks,SLV,62,0.3387096774193548,-0.8920361247947547,-0.36481978913215585,-22.618826926193663,0.3872644569377782,0.017108352901710755,0.9830508474576272,,,,,0.12903225806451613,0.3387096774193548,1.984759507829967,1.10954222326381,worst
fade_credit_72h,credit_spread_proxy,72,p80,0.8,delayed,domestic_politics_attacks,SLV,76,0.40789473684210525,-0.9381868131868013,-0.32786295213949407,-24.91758436260155,0.373775873418723,0.015053879310344853,0.9830508474576272,,,,,0.10526315789473684,0.3026315789473684,2.4317685112335017,1.1519607843137294,worst
follow_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,war_geopolitics,SLV,84,0.34523809523809523,-0.603448275862061,-0.3095566100016485,-26.002755240138477,0.42745649216528503,0.014326514610372265,0.9830508474576272,0.5238095238095238,0.7261904761904762,0.47552447552448274,1.3897949673811776,,,,,worst
fade_debit_72h,debit_spread_proxy,72,p80,0.8,delayed,immigration_border,SLV,31,0.3548387096774194,-0.6493506493506527,-0.29028008811597,-8.99868273159507,0.4378485274802786,0.014190219303389373,0.9830508474576272,,,,,0.0967741935483871,0.3225806451612903,1.666666666666643,0.8909952606635085,worst
fade_debit_72h,debit_spread_proxy,72,p90,0.9,delayed,domestic_politics_attacks,GLD,60,0.31666666666666665,-0.621239177489181,-0.26379001561993254,-15.827400937195954,0.49337042548100724,0.01346648509608106,0.9833333333333333,,,,,0.08333333333333333,0.4,1.2857110611048652,0.9068322981366461,worst
follow_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,war_geopolitics,SLV,69,0.391304347826087,-0.603448275862061,-0.2484148495237424,-17.140624617138226,0.5122882046619434,0.017108352901710755,0.9830508474576272,0.5652173913043478,0.7246376811594203,0.47552447552448274,1.0952380952380996,,,,,worst
fade_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,war_geopolitics,UNG,86,0.37209302325581395,-0.848684210526313,-0.22202409001920007,-19.094071741651206,0.5987475972644425,0.01577576333956704,1.0,0.26744186046511625,0.4069767441860465,1.3823529411764783,0.933333333333346,,,,,worst
fade_debit_72h,debit_spread_proxy,72,p80,0.8,delayed,tariffs_trade,SLV,32,0.375,-0.5011437908496752,-0.2175257602659193,-6.960824328509418,0.5755191019197882,0.01191344574965264,0.9745762711864407,,,,,0.1875,0.34375,1.7766546662974019,1.269522305566523,worst
fade_credit_72h,credit_spread_proxy,72,p90,0.9,delayed,domestic_politics_attacks,SLV,62,0.4838709677419355,-0.06467096122269955,-0.21623019589366146,-13.40627214540701,0.5167243948550003,0.017108352901710755,0.9830508474576272,,,,,0.12903225806451613,0.3387096774193548,1.984759507829967,1.10954222326381,worst
fade_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,war_geopolitics,UNG,84,0.38095238095238093,-0.848684210526313,-0.21242942549584748,-17.844071741651188,0.6148998650757395,0.017858462397403352,1.0,0.27380952380952384,0.4166666666666667,1.3093582887700563,0.8897435897435981,,,,,worst
fade_debit_72h,debit_spread_proxy,72,p80,0.8,delayed,war_geopolitics,GLD,87,0.3448275862068966,-0.6264367816091777,-0.2092843629129985,-18.20773957343087,0.5966075664159853,0.008940114380875164,0.9830508474576272,,,,,0.19540229885057472,0.41379310344827586,1.523622047244084,0.8571428571428571,worst
fade_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,domestic_politics_attacks,UNG,81,0.3950617283950617,-0.6021505376344083,-0.20339443011427494,-16.47494883925627,0.6111392971198089,0.01866666666666661,1.0,0.25925925925925924,0.5679012345679012,0.8490566037735817,0.7352941176470591,,,,,worst
