strategy_name,family,horizon_hours,threshold_label,min_entry_abs_ret_60m_slot_percentile,timing_regime,symbol,trade_count,win_rate,median_r,mean_r,total_r,profit_factor,median_entry_abs_return,median_entry_abs_ret_60m_slot_percentile,contained_within_0_5x_shock_rate_24h,contained_within_1_0x_shock_rate_24h,median_adverse_extension_units_24h,median_favorable_extension_units_24h,contained_within_0_5x_shock_rate_72h,contained_within_1_0x_shock_rate_72h,median_adverse_extension_units_72h,median_favorable_extension_units_72h
long_straddle_24h,long_vol_proxy,24,all,0.0,immediate,QQQ,1852,0.8455723542116631,3.604568854568478,2.9233629850865643,5414.0682483803175,37.68972333402606,0.0012803428358164615,0.5230769230769231,0.14578833693304535,0.23110151187904968,3.675757575757641,3.6825757575756244,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,immediate,SLV,1776,0.8507882882882883,4.399999999999688,3.0715131981076063,5455.007439839109,40.972111915202944,0.002266111473023802,0.515625,0.16835585585585586,0.268018018018018,3.4722222222219514,3.666666666666509,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,immediate,SPY,1850,0.8394594594594594,3.293953687822015,2.858157619080341,5287.591595298631,35.82441535465105,0.0010000427019387081,0.5254237288135594,0.1535135135135135,0.22054054054054054,3.421580671580413,3.552882072977643,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,immediate,UNG,1760,0.8363636363636363,3.2857142857143264,2.8137420517782057,4952.186011129642,34.648366706304486,0.004659108669603285,0.5806451612903226,0.17727272727272728,0.2676136363636364,2.9999999999999876,3.285714285714266,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,immediate,USO,1791,0.8498045784477946,3.7826086956521285,2.893995098827955,5183.145222000868,37.8576276164396,0.0025544703230653276,0.5538461538461539,0.16973757677275264,0.25907314349525407,3.181818181818211,3.26829268292683,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,GLD,1383,0.5676066522053507,0.11682242990654279,0.9654248359864508,1335.1825481692615,5.350871989513233,0.005882225261010121,0.9491525423728814,0.2762111352133044,0.4924078091106291,1.042735042735052,1.0285714285714564,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,QQQ,1383,0.5256688358640637,0.10975609756101545,1.0935013853561064,1512.3124159474953,4.995428176105086,0.004886117342864704,0.9838709677419355,0.35502530730296455,0.5560375994215474,0.892682926829308,1.4504504504504911,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,SLV,1376,0.5334302325581395,0.19047619047618558,1.0075336620268174,1386.3663189489007,5.670798019499452,0.00999432140829093,0.9491525423728814,0.2921511627906977,0.4876453488372093,1.0666666666666693,1.066666666666665,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,SPY,1379,0.5765047135605511,0.2439024390241198,1.2128416189094455,1672.5085924761254,5.908266216844312,0.0033630798731471012,0.9672131147540983,0.3488034807831762,0.5257432922407542,0.9762376237623976,1.5139125496876744,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,UNG,1365,0.6336996336996337,0.5714285714285654,1.438580416431949,1963.6622684296103,10.110856472616065,0.014233241505968719,0.9814814814814815,0.263003663003663,0.4512820512820513,1.1666666666666963,1.2758620689655173,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,USO,1380,0.6652173913043479,0.5483870967741491,1.4244396552904541,1965.7267243008268,8.61082309865931,0.007226382866903025,0.8363636363636363,0.3072463768115942,0.47101449275362317,1.098039215686268,1.6984126984126842,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,immediate,GLD,402,0.654228855721393,0.8428961748633241,1.5144076111514682,608.7918596828902,8.770464404345976,0.004527613864334756,0.8983050847457628,0.2562189054726368,0.44776119402985076,1.255597014925398,1.3647839484558064,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,immediate,QQQ,418,0.7009569377990431,0.9427300150829385,1.5728804819633788,657.4640414606923,11.676887489501754,0.004904404113675986,0.9008196721311476,0.2535885167464115,0.4090909090909091,1.3912930213170953,1.3891709697163055,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,immediate,SLV,351,0.6809116809116809,1.0952380952380927,1.7602881034749007,617.8611243196901,11.81494750721165,0.009207240948813977,0.9016393442622951,0.26495726495726496,0.4017094017094017,1.43478260869562,1.2898550724637599,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,immediate,SPY,422,0.6943127962085308,0.8742816091955208,1.4434919922479672,609.1536207286422,10.337837014750534,0.003929897777293467,0.9076923076923077,0.26303317535545023,0.4004739336492891,1.2945508047425496,1.3661957033351642,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,immediate,UNG,450,0.7022222222222222,0.7951505016722376,1.3832756498933365,622.4740424520014,10.188691439541408,0.013109303852097631,0.8983050847457628,0.3,0.45111111111111113,1.1893274853801166,1.4529914529914474,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,immediate,USO,445,0.7123595505617978,1.0833333333333162,1.6461703910465533,732.5458240157162,11.218151459636143,0.007983517898531911,0.8983050847457628,0.2696629213483146,0.4202247191011236,1.4423076923077034,1.4117647058823086,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,GLD,1094,0.46526508226691043,-0.032258064516100915,0.24595768809535526,269.07771077631867,1.8944804479386417,0.007011035306693447,0.9830508474576272,0.33089579524680074,0.56672760511883,0.8026666666666719,0.7572815533980585,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,QQQ,1063,0.4195672624647225,-0.2177777777777692,0.4714090148381191,501.1077827729206,2.3856849007542484,0.005828751287182632,1.0,0.4233301975540922,0.6312323612417686,0.7253886010363354,1.0250000000000496,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,SLV,988,0.4251012145748988,-0.1629084967320225,0.3472967928778189,343.12923136328504,2.2757499784969153,0.013603125233717483,0.9830508474576272,0.37044534412955465,0.6143724696356275,0.7380073800737986,0.7380952380952236,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,SPY,1055,0.4815165876777251,-0.051612903225830564,0.4742488545608867,500.33254156173547,2.554554672787797,0.004530969174306287,0.9836065573770492,0.442654028436019,0.6426540284360189,0.6761904761904892,1.0617760617760488,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,UNG,1127,0.5661047027506655,0.3170731707317047,0.9208331278582751,1037.778935096276,5.934834637264954,0.019618834080717518,1.0,0.3105590062111801,0.5385980479148181,0.9473684210526281,0.9411764705882365,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,USO,730,0.46164383561643835,-0.07142857142857384,0.217088625139573,158.4746963518883,1.720718661118216,0.013895781637716986,0.9649122807017544,0.46986301369863015,0.6301369863013698,0.5185185185185228,0.8545454545454569,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,immediate,GLD,199,0.5979899497487438,0.4680851063829774,1.1008685504305933,219.07284153568804,6.092395973738233,0.006390664073353758,0.953125,0.32663316582914576,0.5226130653266332,0.9583333333333348,1.1366906474820084,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,immediate,QQQ,211,0.6303317535545023,0.6808510638298046,1.1674443459048143,246.3307569859158,7.206161000247785,0.00749547253336913,0.9538461538461539,0.26066350710900477,0.46919431279620855,1.0952380952380025,1.1572327044025148,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,immediate,SLV,183,0.6557377049180327,0.8152173913043463,1.4016119047900846,256.4949785765855,8.633331215139204,0.013687853996224186,0.9538461538461539,0.28415300546448086,0.4098360655737705,1.2758620689655245,0.9677419354838769,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,immediate,SPY,221,0.6877828054298643,0.777777777777753,1.2677221940313006,280.1666048809174,8.703440500357804,0.005500671486652786,0.9538461538461539,0.28054298642533937,0.43891402714932126,1.1741573033706836,1.1589537223340072,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,immediate,UNG,223,0.6547085201793722,0.666666666666647,1.0846927757351168,241.88648898893103,6.978528767302725,0.01660735468564667,0.9538461538461539,0.3273542600896861,0.5022421524663677,1.0000000000000273,1.261538461538458,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,immediate,USO,219,0.6529680365296804,0.625000000000004,1.2780822591037917,279.90001474373037,7.626279490380097,0.01160365058670143,0.9516129032258065,0.3105022831050228,0.5068493150684932,0.9712230215827395,1.318181818181821,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,delayed,GLD,778,0.4665809768637532,-0.027711797307998665,0.10459393901193391,81.37408455128458,1.329767076131364,0.011721869111118055,0.9830508474576272,0.3444730077120823,0.5989717223650386,0.7299270072992828,0.3250000000000011,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,delayed,QQQ,847,0.36717827626918537,-0.2908366533864625,0.2588678657038527,219.2610822511632,1.7094307328171363,0.00723619389123098,1.0,0.48642266824085006,0.7237308146399055,0.5361702127659483,0.8978102189781082,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,delayed,SLV,815,0.4208588957055215,-0.1780821917808253,0.30132458934773954,245.5795403184077,2.089674809376563,0.016154577130186754,0.9830508474576272,0.39386503067484663,0.6380368098159509,0.7122302158273393,0.6206896551724146,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,delayed,SPY,807,0.43370508054522927,-0.3722772277227522,0.2783244957608183,224.60786807898037,1.8056811827548767,0.0059827527183216045,1.0,0.49814126394052044,0.7236679058240396,0.5096525096524788,0.9414316702819752,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,delayed,UNG,1044,0.5383141762452107,0.12727272727272432,0.686677302187208,716.8911034834451,4.437558372684883,0.02300000000000002,1.0,0.2998084291187739,0.5440613026819924,0.9411764705882365,0.8888888888888882,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,delayed,USO,583,0.411663807890223,-0.15384615384615108,0.02566562444341947,14.96305905051355,1.079471280740865,0.01588352084712119,0.9830508474576272,0.5180102915951973,0.692967409948542,0.48198198198197917,0.7929515418502194,,,,
long_straddle_72h,long_vol_proxy,72,all,0.0,immediate,GLD,1833,0.9056192034915439,5.0,3.6274747411550363,6649.161200537182,78.2820243142846,0.0013187900101656602,0.5076923076923077,,,,,0.10474631751227496,0.16039279869067102,6.310344827585706,6.723529411764755
long_straddle_72h,long_vol_proxy,72,all,0.0,immediate,QQQ,1839,0.9200652528548124,5.0,3.569296190862959,6563.9356949969815,93.14542953397483,0.0012837179070523952,0.5230769230769231,,,,,0.08374116367591082,0.14192495921696574,6.840909090908222,6.165898617511635
long_straddle_72h,long_vol_proxy,72,all,0.0,immediate,SLV,1763,0.8797504254112308,5.0,3.4179321972141006,6025.814463688459,56.08699108312241,0.002261164499717472,0.5084745762711864,,,,,0.1128757799205899,0.18774815655133295,6.000000000000355,6.44444444444469
long_straddle_72h,long_vol_proxy,72,all,0.0,immediate,SPY,1837,0.8965704953728906,5.0,3.462430985512077,6360.485720385685,73.4992038569254,0.0010015492715294005,0.5254237288135594,,,,,0.09744148067501361,0.1491562329885683,6.512195121950861,6.079999999999927
long_straddle_72h,long_vol_proxy,72,all,0.0,immediate,UNG,1748,0.8844393592677345,5.0,3.350001097437182,5855.801918320194,59.91852038319239,0.004705885247757224,0.5846153846153846,,,,,0.11613272311212815,0.17677345537757438,5.249999999999902,5.816666666666604
long_straddle_72h,long_vol_proxy,72,all,0.0,immediate,USO,1778,0.8863892013498312,5.0,3.359105630111666,5972.489810338542,63.210760583493204,0.0025384656573331776,0.5491935483870968,,,,,0.11304836895388076,0.18503937007874016,5.507575757575693,5.823543233082752
long_straddle_72h,long_vol_proxy,72,all,0.0,delayed,GLD,1379,0.7295141406816533,0.9506172839505922,1.6860135366438957,2325.0126670319323,13.27972988726604,0.005882225261010121,0.9491525423728814,,,,,0.11747643219724438,0.28426395939086296,1.8946666666666716,1.5025380710659586
long_straddle_72h,long_vol_proxy,72,all,0.0,delayed,QQQ,1379,0.7454677302393038,1.3391812865497097,1.8756731725338598,2586.5533049241926,14.031596595673005,0.004886117342864704,0.9838709677419355,,,,,0.2124728063814358,0.34662799129804206,1.5733333333333424,2.5882352941177915
long_straddle_72h,long_vol_proxy,72,all,0.0,delayed,SLV,1372,0.6530612244897959,0.7999999999999716,1.6914561027759505,2320.677773008604,11.220109247133966,0.010151312009193614,0.9491525423728814,,,,,0.13338192419825073,0.26822157434402333,2.294117647058828,1.5789473684210567
long_straddle_72h,long_vol_proxy,72,all,0.0,delayed,SPY,1375,0.7352727272727273,1.2753623188405774,1.958899071089285,2693.486222747767,16.10017034406398,0.0034060148139334334,0.9672131147540983,,,,,0.20581818181818182,0.2923636363636364,1.7857142857142987,2.778067885117475
long_straddle_72h,long_vol_proxy,72,all,0.0,delayed,UNG,1361,0.6936076414401176,1.3404255319148897,1.8794729028727322,2557.9626208097884,12.678464584589067,0.014233241505968719,0.9814814814814815,,,,,0.16311535635562086,0.27553269654665685,2.3749999999999916,2.2571428571428593
long_straddle_72h,long_vol_proxy,72,all,0.0,delayed,USO,1376,0.752906976744186,1.5094339622641693,2.114808131264427,2909.9759886198513,19.273816101136045,0.007176079734219298,0.819672131147541,,,,,0.1816860465116279,0.3117732558139535,2.215686274509773,2.4999999999999916
long_straddle_72h,long_vol_proxy,72,p80,0.8,immediate,GLD,399,0.8020050125313283,2.2663043478261264,2.384376553726101,951.3662449367143,23.308990823146818,0.004544153427794351,0.8983050847457628,,,,,0.16541353383458646,0.2907268170426065,2.485507246376825,2.324324324324302
long_straddle_72h,long_vol_proxy,72,p80,0.8,immediate,QQQ,416,0.7980769230769231,1.6843265993265426,2.1789210133052936,906.4311415350022,24.269631961916,0.004931557066192083,0.9016393442622951,,,,,0.1658653846153846,0.27163461538461536,2.4774477193630933,2.5214400150786656
long_straddle_72h,long_vol_proxy,72,p80,0.8,immediate,SLV,347,0.7579250720461095,2.67500000000001,2.4432936041414695,847.82288063709,19.44579647484613,0.009207240948813977,0.9016393442622951,,,,,0.17579250720461095,0.28530259365994237,2.5643274853801143,2.807692307692331
long_straddle_72h,long_vol_proxy,72,p80,0.8,immediate,SPY,421,0.7624703087885986,1.459459459459497,2.0320236659020803,855.4819633447757,19.203846824924366,0.003933784264862794,0.9076923076923077,,,,,0.17339667458432304,0.27790973871733965,2.2187499999999756,2.603375527426138
long_straddle_72h,long_vol_proxy,72,p80,0.8,immediate,UNG,450,0.8,1.9460227272727364,2.200072433974844,990.0325952886799,20.97275854868455,0.013109303852097631,0.8983050847457628,,,,,0.20222222222222222,0.3088888888888889,2.262422360248439,2.679487179487185
long_straddle_72h,long_vol_proxy,72,p80,0.8,immediate,USO,435,0.7770114942528735,2.0123456790123346,2.238708936580142,973.8383874123617,21.497439618037042,0.007968127490040056,0.8983050847457628,,,,,0.19080459770114944,0.3080459770114943,2.28205128205128,2.479166666666641
long_straddle_72h,long_vol_proxy,72,p80,0.8,delayed,GLD,1091,0.6654445462878094,0.3745019920318713,1.017859438639872,1110.4846475561003,6.978597034650988,0.007011035306693447,0.9830508474576272,,,,,0.13932172318973418,0.3437213565536205,1.5723014256619003,1.0285714285714564
long_straddle_72h,long_vol_proxy,72,p80,0.8,delayed,QQQ,1063,0.6999059266227657,0.7505567928730508,1.2953980011126631,1377.0080751827609,8.583975689823182,0.005828751287182632,1.0,,,,,0.2502351834430856,0.3922859830667921,1.2645228215767517,2.2362204724409795
long_straddle_72h,long_vol_proxy,72,p80,0.8,delayed,SLV,985,0.5543147208121827,0.42307692307691824,0.8981310721367,884.6591060546494,5.100868541511779,0.014056224899598346,0.9830508474576272,,,,,0.16446700507614212,0.3380710659898477,1.7710843373493999,1.0
long_straddle_72h,long_vol_proxy,72,p80,0.8,delayed,SPY,1055,0.6672985781990521,0.7331378299120304,1.268875045455303,1338.6631729553446,8.620138552023052,0.004530969174306287,0.9836065573770492,,,,,0.25781990521327014,0.35165876777251187,1.5263157894736168,2.194736842105268
long_straddle_72h,long_vol_proxy,72,p80,0.8,delayed,UNG,1126,0.6349911190053286,0.8095238095237975,1.34101180060076,1509.979287476456,8.041748305242146,0.019628148158183534,1.0,,,,,0.1891651865008881,0.325044404973357,1.6818181818181734,1.375000000000001
long_straddle_72h,long_vol_proxy,72,p80,0.8,delayed,USO,726,0.6363636363636364,0.3243243243243388,0.8729079609704604,633.7311796645542,6.056215090099713,0.013895781637716986,0.9649122807017544,,,,,0.2865013774104683,0.4476584022038568,1.2291666666666339,1.6769230769230725
long_straddle_72h,long_vol_proxy,72,p90,0.9,immediate,GLD,198,0.7272727272727273,1.5578512396693902,1.969668655635714,389.9943938158714,15.150166457191013,0.0064262711196746425,0.953125,,,,,0.2222222222222222,0.35353535353535354,1.825473472971284,1.73054903013626
long_straddle_72h,long_vol_proxy,72,p90,0.9,immediate,QQQ,211,0.7488151658767772,1.1535508637235985,1.8312620912984707,386.3963012639773,17.946267162626214,0.00749547253336913,0.9538461538461539,,,,,0.17535545023696683,0.3127962085308057,2.0182648401825793,2.1549636803874335
long_straddle_72h,long_vol_proxy,72,p90,0.9,immediate,SLV,180,0.6944444444444444,2.084968794646213,2.066759188087823,372.0166538558081,12.283308763266145,0.013809160674577603,0.9538461538461539,,,,,0.19444444444444445,0.31666666666666665,2.1585917312661573,1.772765246449461
long_straddle_72h,long_vol_proxy,72,p90,0.9,immediate,SPY,221,0.6968325791855203,1.1764705882353597,1.8212295702853567,402.49173503306383,13.488991872849022,0.005500671486652786,0.9538461538461539,,,,,0.19004524886877827,0.3257918552036199,1.9666666666666133,1.999999999999858
long_straddle_72h,long_vol_proxy,72,p90,0.9,immediate,UNG,223,0.7713004484304933,1.4285714285714333,1.8829305066867115,419.89350299113664,16.134208685295075,0.01660735468564667,0.9538461538461539,,,,,0.21973094170403587,0.35874439461883406,1.6981132075471634,2.2647058823529407
long_straddle_72h,long_vol_proxy,72,p90,0.9,immediate,USO,212,0.7405660377358491,1.7803921568627508,2.1084925504422047,447.0004206937474,18.896817018791282,0.01168892754811146,0.951216287678477,,,,,0.24056603773584906,0.4056603773584906,1.4270361990950269,1.9916666666666685
long_straddle_72h,long_vol_proxy,72,p90,0.9,delayed,GLD,775,0.5961290322580645,0.1774193548387153,0.6901736265787006,534.884560598493,4.384318827935305,0.011721869111118055,0.9830508474576272,,,,,0.14967741935483872,0.3961290322580645,1.4442105263157923,0.6880222841225593
long_straddle_72h,long_vol_proxy,72,p90,0.9,delayed,QQQ,847,0.6587957497048406,0.6925972396486828,1.055144033017987,893.7069959662351,6.518975805939541,0.00723619389123098,1.0,,,,,0.2857142857142857,0.4427390791027155,1.0952380952381184,1.771349862258973
long_straddle_72h,long_vol_proxy,72,p90,0.9,delayed,SLV,815,0.5153374233128835,0.23333333333333095,0.7061292048407787,575.4953019452346,4.1617835532106175,0.016154577130186754,0.9830508474576272,,,,,0.17791411042944785,0.37791411042944784,1.666666666666643,1.0
long_straddle_72h,long_vol_proxy,72,p90,0.9,delayed,SPY,807,0.6121437422552665,0.29207920792077413,0.977236782312309,788.6300833260334,6.154068182389952,0.0059827527183216045,1.0,,,,,0.31226765799256506,0.4312267657992565,1.2125813449023894,1.5959302325581697
long_straddle_72h,long_vol_proxy,72,p90,0.9,delayed,UNG,1043,0.6088207094918504,0.7000000000000053,1.1432092543522734,1192.3672522894212,6.605385413130176,0.02300000000000002,1.0,,,,,0.16874400767018216,0.31543624161073824,1.6818181818181734,1.3333333333333333
long_straddle_72h,long_vol_proxy,72,p90,0.9,delayed,USO,579,0.5975820379965457,0.17647058823529282,0.7199102489472968,416.8280341404849,4.892650964494342,0.015127272727272878,0.9830508474576272,,,,,0.3160621761658031,0.48704663212435234,1.0185185185185148,1.4710144927536137
