strategy_name,family,horizon_hours,threshold_label,min_entry_abs_ret_60m_slot_percentile,timing_regime,event_day_bucket,symbol,trade_count,win_rate,median_r,mean_r,total_r,profit_factor,median_entry_abs_return,median_entry_abs_ret_60m_slot_percentile,contained_within_0_5x_shock_rate_24h,contained_within_1_0x_shock_rate_24h,median_adverse_extension_units_24h,median_favorable_extension_units_24h,contained_within_0_5x_shock_rate_72h,contained_within_1_0x_shock_rate_72h,median_adverse_extension_units_72h,median_favorable_extension_units_72h
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,weekend,USO,757,0.6618229854689565,0.5483870967741491,1.3719516752848562,1038.567418190636,8.225818907283314,0.008182190099550013,0.9122807017543859,0.34346103038309117,0.4953764861294584,1.0333333333333026,1.4848484848484562,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,immediate,weekday,GLD,402,0.654228855721393,0.8428961748633241,1.5144076111514682,608.7918596828902,8.770464404345976,0.004527613864334756,0.8983050847457628,0.2562189054726368,0.44776119402985076,1.255597014925398,1.3647839484558064,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,immediate,weekday,QQQ,418,0.7009569377990431,0.9427300150829385,1.5728804819633788,657.4640414606923,11.676887489501754,0.004904404113675986,0.9008196721311476,0.2535885167464115,0.4090909090909091,1.3912930213170953,1.3891709697163055,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,immediate,weekday,SLV,351,0.6809116809116809,1.0952380952380927,1.7602881034749007,617.8611243196901,11.81494750721165,0.009207240948813977,0.9016393442622951,0.26495726495726496,0.4017094017094017,1.43478260869562,1.2898550724637599,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,immediate,weekday,SPY,422,0.6943127962085308,0.8742816091955208,1.4434919922479672,609.1536207286422,10.337837014750534,0.003929897777293467,0.9076923076923077,0.26303317535545023,0.4004739336492891,1.2945508047425496,1.3661957033351642,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,immediate,weekday,UNG,450,0.7022222222222222,0.7951505016722376,1.3832756498933365,622.4740424520014,10.188691439541408,0.013109303852097631,0.8983050847457628,0.3,0.45111111111111113,1.1893274853801166,1.4529914529914474,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,immediate,weekday,USO,445,0.7123595505617978,1.0833333333333162,1.6461703910465533,732.5458240157162,11.218151459636143,0.007983517898531911,0.8983050847457628,0.2696629213483146,0.4202247191011236,1.4423076923077034,1.4117647058823086,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,weekday,GLD,467,0.47751605995717344,-0.027711797307998665,0.44011308438600066,205.53281040826232,2.6298526797088555,0.006560325019148161,0.9830508474576272,0.26124197002141325,0.49036402569593146,1.0419354838709851,0.8917197452229233,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,weekday,QQQ,437,0.5240274599542334,0.10975609756101545,0.7749875242724897,338.669548107078,3.4418878256669134,0.0046137787056366175,0.9836065573770492,0.3340961098398169,0.4851258581235698,1.02105263157894,1.331182795698943,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,weekday,SLV,438,0.4041095890410959,-0.1629084967320225,0.39873898763884486,174.64767658581405,2.3564656399026656,0.013102480112306969,0.9830508474576272,0.3287671232876712,0.5958904109589042,0.8371212121212185,0.7173913043478288,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,weekday,SPY,413,0.5641646489104116,0.17543859649116156,0.712668898362662,294.3322550237794,3.7630437870001616,0.003968196498139065,0.9830508474576272,0.3898305084745763,0.5254237288135594,0.9702127659575212,1.3704545454545367,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,weekday,UNG,480,0.6229166666666667,0.5714285714285654,1.361964318742225,653.742872996268,10.545774771913157,0.012284204154927647,0.9814814814814815,0.24791666666666667,0.4895833333333333,1.0915071770334936,1.4137931034482718,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,weekday,USO,312,0.483974358974359,-0.10869565217391641,0.3155095983307993,98.43899467920937,2.0464343846910147,0.01112047177759068,0.9322033898305084,0.3685897435897436,0.5576923076923077,0.823983228511528,0.869565217391299,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,weekend,GLD,627,0.45614035087719296,-0.06617647058825804,0.10134752849769754,63.54490036805636,1.3637061035535618,0.009167821242224816,0.9830508474576272,0.3827751196172249,0.6236044657097288,0.7299270072992828,0.49860724233982623,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,weekend,QQQ,626,0.3466453674121406,-0.2908366533864625,0.2594859978687581,162.43823466584257,1.7286181202017388,0.006629047279899103,1.0,0.48562300319488816,0.7332268370607029,0.5361702127659483,1.0222222222222146,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,weekend,SLV,550,0.44181818181818183,-0.20055555555555094,0.306330099595402,168.48155477747108,2.2016308132201945,0.014462809917355157,0.9830508474576272,0.4036363636363636,0.6290909090909091,0.7122302158273393,0.8636363636363901,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,weekend,SPY,642,0.42834890965732086,-0.09333333333332428,0.32087272046410603,206.00028653795607,1.9566956330432441,0.004923072282951635,1.0,0.4766355140186916,0.7180685358255452,0.5313351498637311,0.9841456144272794,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,weekend,UNG,647,0.5239567233384853,0.10869565217390664,0.5935642381762103,384.03606210000805,3.7080732911234975,0.02954545454545443,1.0,0.357032457496136,0.5749613601236476,0.7916666666666676,0.8135593220338992,,,,
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,weekend,USO,418,0.4449760765550239,-0.07142857142857384,0.14362608055664816,60.03570167267893,1.4771805123156174,0.014319151865620272,0.9649122807017544,0.5454545454545454,0.6842105263157895,0.4705882352941141,0.8000000000000022,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,immediate,weekday,GLD,199,0.5979899497487438,0.4680851063829774,1.1008685504305933,219.07284153568804,6.092395973738233,0.006390664073353758,0.953125,0.32663316582914576,0.5226130653266332,0.9583333333333348,1.1366906474820084,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,immediate,weekday,QQQ,211,0.6303317535545023,0.6808510638298046,1.1674443459048143,246.3307569859158,7.206161000247785,0.00749547253336913,0.9538461538461539,0.26066350710900477,0.46919431279620855,1.0952380952380025,1.1572327044025148,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,immediate,weekday,SLV,183,0.6557377049180327,0.8152173913043463,1.4016119047900846,256.4949785765855,8.633331215139204,0.013687853996224186,0.9538461538461539,0.28415300546448086,0.4098360655737705,1.2758620689655245,0.9677419354838769,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,immediate,weekday,SPY,221,0.6877828054298643,0.777777777777753,1.2677221940313006,280.1666048809174,8.703440500357804,0.005500671486652786,0.9538461538461539,0.28054298642533937,0.43891402714932126,1.1741573033706836,1.1589537223340072,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,immediate,weekday,UNG,223,0.6547085201793722,0.666666666666647,1.0846927757351168,241.88648898893103,6.978528767302725,0.01660735468564667,0.9538461538461539,0.3273542600896861,0.5022421524663677,1.0000000000000273,1.261538461538458,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,immediate,weekday,USO,219,0.6529680365296804,0.625000000000004,1.2780822591037917,279.90001474373037,7.626279490380097,0.01160365058670143,0.9516129032258065,0.3105022831050228,0.5068493150684932,0.9712230215827395,1.318181818181821,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,delayed,weekday,GLD,344,0.45930232558139533,-0.07034126309827027,0.2565508571028057,88.25349484336515,1.8296567891049473,0.007767057922050791,0.9833333333333333,0.26453488372093026,0.49709302325581395,1.0088105726871914,0.6671442215854833,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,delayed,weekday,QQQ,300,0.44333333333333336,-0.23730418943532955,0.4086564269869061,122.59692809607182,2.1290584445978156,0.005965432735715259,1.0,0.4066666666666667,0.5933333333333334,0.7684324226819577,0.8938992042440104,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,delayed,weekday,SLV,349,0.39255014326647564,-0.23999999999999488,0.2833657071657753,98.89463180085558,1.886432166886585,0.015575620767494303,0.9836065573770492,0.35816618911174786,0.6361031518624641,0.7647058823529405,0.5476190476190465,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,delayed,weekday,SPY,316,0.5126582278481012,0.11472823472822291,0.5195581259473011,164.18036779934715,2.774916671321416,0.0048065741530352035,0.9842431761786601,0.43354430379746833,0.5854430379746836,0.6979472140762515,1.0617760617760488,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,delayed,weekday,UNG,417,0.5827338129496403,0.5294117647058763,1.0380216819746695,432.85504138343714,7.486172322951498,0.014705882352941124,0.9818181818181818,0.2446043165467626,0.5179856115107914,0.9999999999999988,1.2857142857142785,,,,
long_straddle_24h,long_vol_proxy,24,p90,0.9,delayed,weekday,USO,201,0.44776119402985076,-0.1684210526315898,0.13363472499192172,26.86057972337627,1.4299811830191156,0.017285714285714238,0.9830508474576272,0.43781094527363185,0.6567164179104478,0.573529411764701,0.8000000000000022,,,,
